Task,Accuracy,F1 Score,Precision,Recall,Num -1 Responses,Dataset
domain-complex-free (Product),0.888,0.6266666666666667,0.4976470588235294,0.846,0,wdc-fullsize
domain-simple-free (Product),0.9271111111111111,0.6864244741873805,0.6575091575091575,0.718,0,wdc-fullsize
domain-complex-force (Product),0.8266666666666667,0.5486111111111112,0.38599348534201955,0.948,0,wdc-fullsize
domain-simple-force (Product),0.9197777777777778,0.6219895287958115,0.6527472527472528,0.594,0,wdc-fullsize
domain-complex-free (Product),0.9015555555555556,0.6424021838034577,0.5893155258764607,0.706,67,wdc-fullsize
domain-simple-free (Product),0.8624444444444445,0.4973821989528796,0.7196969696969697,0.38,424,wdc-fullsize
domain-complex-force (Product),0.8815555555555555,0.6072218128224024,0.4807467911318553,0.824,0,wdc-fullsize
domain-simple-force (Product),0.9142222222222223,0.4548022598870056,0.7740384615384616,0.322,0,wdc-fullsize
