Task,Accuracy,F1 Score,Precision,Recall,Num -1 Responses,Dataset
domain-complex-free (Product),0.9395471087747674,0.8535031847133758,0.7554206418039896,0.9808558558558559,0,dblp-acm
domain-simple-free (Product),0.9328750505458957,0.8382066276803118,0.738831615120275,0.9684684684684685,0,dblp-acm
domain-complex-force (Product),0.9342903356247473,0.8407643312101911,0.7441457068516912,0.9662162162162162,0,dblp-acm
domain-simple-force (Product),0.9264051758997169,0.8229571984435797,0.7243150684931506,0.9527027027027027,0,dblp-acm
domain-complex-free (Product),0.8955938697318008,0.7632773938795656,0.6608547008547009,0.9032710280373831,0,dblp-scholar
domain-simple-free (Product),0.8805294322535702,0.7366602687140115,0.6250814332247557,0.8967289719626168,0,dblp-scholar
domain-complex-force (Product),0.8885405781957506,0.7484276729559748,0.6458616010854816,0.8897196261682243,0,dblp-scholar
domain-simple-force (Product),0.8800940438871473,0.7324655138915873,0.6268706351845693,0.8808411214953271,0,dblp-scholar
domain-complex-free (Product),0.8979990239141045,0.6220614828209765,0.4777777777777778,0.8911917098445595,0,walmart-amazon
domain-simple-free (Product),0.8960468521229868,0.6230088495575221,0.4731182795698925,0.9119170984455959,0,walmart-amazon
domain-complex-force (Product),0.9038555392874573,0.634508348794063,0.49421965317919075,0.8860103626943006,0,walmart-amazon
domain-simple-force (Product),0.8994631527574427,0.6254545454545455,0.48179271708683474,0.8911917098445595,0,walmart-amazon
domain-complex-free (Product),0.9602222222222222,0.8328664799253035,0.7810858143607706,0.892,0,wdc-fullsize
domain-simple-free (Product),0.9604444444444444,0.8333333333333334,0.7834507042253521,0.89,0,wdc-fullsize
domain-complex-force (Product),0.9602222222222222,0.831924882629108,0.784070796460177,0.886,0,wdc-fullsize
domain-simple-force (Product),0.9606666666666667,0.8341143392689785,0.7848324514991182,0.89,0,wdc-fullsize
domain-complex-free (Product),0.9775574112734864,0.9029345372460497,0.8438818565400844,0.970873786407767,0,abt-buy-full
domain-simple-free (Product),0.9770354906054279,0.8995433789954338,0.8491379310344828,0.9563106796116505,0,abt-buy-full
domain-complex-force (Product),0.9780793319415448,0.9045454545454545,0.8504273504273504,0.9660194174757282,0,abt-buy-full
domain-simple-force (Product),0.9775574112734864,0.9020501138952164,0.8497854077253219,0.9611650485436893,0,abt-buy-full
domain-complex-free (Product),0.8901003052769297,0.6304985337243402,0.4799107142857143,0.9188034188034188,0,amazon-google-full
domain-simple-free (Product),0.8826864369821195,0.6162624821683309,0.4625267665952891,0.9230769230769231,0,amazon-google-full
domain-complex-force (Product),0.8918447448757086,0.6320474777448071,0.48409090909090907,0.9102564102564102,0,amazon-google-full
domain-simple-force (Product),0.8809419973833406,0.6094420600858369,0.45806451612903226,0.9102564102564102,0,amazon-google-full
