Task,Accuracy,F1 Score,Precision,Recall,Num -1 Responses,Dataset
domain-complex-free (Product),0.9292357460574201,0.8066298342541437,0.7917570498915402,0.8220720720720721,0,dblp-acm
domain-simple-free (Product),0.9494541043267287,0.8717948717948718,0.800376647834275,0.9572072072072072,0,dblp-acm
domain-complex-force (Product),0.8924383340072786,0.768695652173913,0.6260623229461756,0.9954954954954955,0,dblp-acm
domain-simple-force (Product),0.9462191670036393,0.8671328671328671,0.7791741472172352,0.9774774774774775,0,dblp-acm
domain-complex-free (Product),0.8979449669104842,0.7274418604651163,0.7240740740740741,0.7308411214953271,0,dblp-scholar
domain-simple-free (Product),0.9017763845350052,0.745945945945946,0.72,0.7738317757009345,0,dblp-scholar
domain-complex-force (Product),0.8389063044235459,0.6856948691811077,0.5387079551521623,0.9429906542056075,0,dblp-scholar
domain-simple-force (Product),0.881574364332985,0.7194719471947195,0.6440177252584933,0.8149532710280374,0,dblp-scholar
domain-complex-free (Product),0.9175207418252807,0.6529774127310062,0.5408163265306123,0.8238341968911918,0,walmart-amazon
domain-simple-free (Product),0.9321620302586627,0.6601466992665037,0.625,0.6994818652849741,0,walmart-amazon
domain-complex-force (Product),0.8945827232796486,0.6288659793814433,0.4704370179948586,0.9481865284974094,0,walmart-amazon
domain-simple-force (Product),0.9380185456320156,0.7066974595842956,0.6375,0.7927461139896373,0,walmart-amazon
domain-complex-free (Product),0.9566666666666667,0.8032290615539859,0.8105906313645621,0.796,0,wdc-fullsize
domain-simple-free (Product),0.952,0.7522935779816514,0.8817204301075269,0.656,0,wdc-fullsize
domain-complex-force (Product),0.9542222222222222,0.8163992869875223,0.7363344051446945,0.916,0,wdc-fullsize
domain-simple-force (Product),0.9591111111111111,0.8004338394793926,0.8744075829383886,0.738,0,wdc-fullsize
domain-complex-free (Product),0.9832985386221295,0.9219512195121952,0.9264705882352942,0.9174757281553398,0,abt-buy-full
domain-simple-free (Product),0.9775574112734864,0.8865435356200527,0.9710982658959537,0.8155339805825242,0,abt-buy-full
domain-complex-force (Product),0.971294363256785,0.8817204301075269,0.7915057915057915,0.9951456310679612,0,abt-buy-full
domain-simple-force (Product),0.9796450939457203,0.8997429305912596,0.9562841530054644,0.8495145631067961,0,abt-buy-full
domain-complex-free (Product),0.8870475359790667,0.5856,0.4680306905370844,0.782051282051282,0,amazon-google-full
domain-simple-free (Product),0.9140863497601396,0.6083499005964215,0.5687732342007435,0.6538461538461539,0,amazon-google-full
domain-complex-force (Product),0.869167030091583,0.5934959349593496,0.43452380952380953,0.9358974358974359,0,amazon-google-full
domain-simple-force (Product),0.9140863497601396,0.634508348794063,0.5606557377049181,0.7307692307692307,0,amazon-google-full
