Task,Accuracy,F1 Score,Precision,Recall,Num -1 Responses,Dataset
domain-complex-free (Product),0.8363047001620746,0.6529209621993127,0.5459770114942529,0.811965811965812,0,amazon-google
domain-simple-free (Product),0.8711507293354943,0.6900584795321637,0.6344086021505376,0.7564102564102564,0,amazon-google
domain-complex-force (Product),0.820097244732577,0.65527950310559,0.5146341463414634,0.9017094017094017,0,amazon-google
domain-simple-force (Product),0.8557536466774717,0.6898954703832753,0.5823529411764706,0.8461538461538461,0,amazon-google
domain-complex-free (Product),0.9007263922518159,0.7399577167019028,0.7847533632286996,0.7,0,wdc-downsampled
domain-simple-free (Product),0.9047619047619048,0.7318181818181818,0.8473684210526315,0.644,0,wdc-downsampled
domain-complex-force (Product),0.9152542372881356,0.7878787878787878,0.7959183673469388,0.78,0,wdc-downsampled
domain-simple-force (Product),0.9087974172719936,0.7516483516483516,0.8341463414634146,0.684,0,wdc-downsampled
domain-complex-free (Product),0.9618573797678275,0.8783068783068783,0.9651162790697675,0.8058252427184466,0,abt-buy
domain-simple-free (Product),0.9502487562189055,0.8360655737704918,0.95625,0.7427184466019418,0,abt-buy
domain-complex-force (Product),0.9676616915422885,0.9027431421446384,0.9282051282051282,0.8786407766990292,0,abt-buy
domain-simple-force (Product),0.9626865671641791,0.8806366047745358,0.9707602339181286,0.8058252427184466,0,abt-buy
domain-complex-free (Product),0.8800697775839511,0.5166959578207382,0.4388059701492537,0.6282051282051282,0,amazon-google-full
domain-simple-free (Product),0.9044919319668556,0.39335180055401664,0.5590551181102362,0.3034188034188034,0,amazon-google-full
domain-complex-force (Product),0.8608809419973833,0.5329428989751098,0.4053452115812918,0.7777777777777778,0,amazon-google-full
domain-simple-force (Product),0.9018752725686873,0.5398773006134969,0.5176470588235295,0.5641025641025641,0,amazon-google-full
domain-complex-free (Product),0.9444444444444444,0.7422680412371134,0.7659574468085106,0.72,0,wdc-fullsize
domain-simple-free (Product),0.9424444444444444,0.7181719260065288,0.7875894988066826,0.66,0,wdc-fullsize
domain-complex-force (Product),0.9431111111111111,0.7557251908396947,0.7226277372262774,0.792,0,wdc-fullsize
domain-simple-force (Product),0.9466666666666667,0.7457627118644068,0.7927927927927928,0.704,0,wdc-fullsize
domain-complex-free (Product),0.9424444444444444,0.7060158910329172,0.8162729658792651,0.622,0,wdc-fullsize
domain-simple-free (Product),0.9206666666666666,0.492176386913229,0.8522167487684729,0.346,0,wdc-fullsize
domain-complex-force (Product),0.9473333333333334,0.7569230769230769,0.7768421052631579,0.738,0,wdc-fullsize
domain-simple-force (Product),0.9362222222222222,0.6389937106918239,0.8610169491525423,0.508,0,wdc-fullsize
domain-complex-free (Product),0.9671189979123174,0.8273972602739726,0.949685534591195,0.7330097087378641,0,abt-buy-full
domain-simple-free (Product),0.93580375782881,0.5802047781569966,0.9770114942528736,0.41262135922330095,0,abt-buy-full
domain-complex-force (Product),0.9733820459290188,0.8682170542635659,0.9281767955801105,0.8155339805825242,0,abt-buy-full
domain-simple-force (Product),0.9535490605427975,0.7261538461538461,0.9915966386554622,0.5728155339805825,0,abt-buy-full
domain-complex-free (Product),0.9297218155197657,0.6417910447761194,0.6172248803827751,0.6683937823834197,0,walmart-amazon
domain-simple-free (Product),0.9233772571986335,0.46048109965635736,0.6836734693877551,0.3471502590673575,0,walmart-amazon
domain-complex-force (Product),0.913128355295266,0.5954545454545455,0.5303643724696356,0.6787564766839378,0,walmart-amazon
domain-simple-force (Product),0.9277696437286481,0.5722543352601156,0.6470588235294118,0.5129533678756477,0,walmart-amazon
domain-complex-free (Product),0.8557993730407524,0.6393728222996515,0.598694942903752,0.685981308411215,0,dblp-scholar
domain-simple-free (Product),0.8756530825496343,0.6063947078280044,0.739247311827957,0.514018691588785,0,dblp-scholar
domain-complex-force (Product),0.799373040752351,0.6,0.47734806629834253,0.8074766355140187,0,dblp-scholar
domain-simple-force (Product),0.8598049460118425,0.6483180428134556,0.6086956521739131,0.6934579439252336,0,dblp-scholar
domain-complex-free (Product),0.9082086534573393,0.7802516940948693,0.6842105263157895,0.9076576576576577,0,dblp-acm
domain-simple-free (Product),0.9272139102304893,0.801762114537445,0.7844827586206896,0.8198198198198198,0,dblp-acm
domain-complex-force (Product),0.8382531338455318,0.6753246753246753,0.5279187817258884,0.9369369369369369,0,dblp-acm
domain-simple-force (Product),0.9098261221188839,0.7874165872259294,0.6826446280991736,0.9301801801801802,0,dblp-acm
